epoch,learning_rate,train_loss,train_primary_loss,train_vtpm_loss,validation_loss,validation_miou,validation_pa
50,2e-05,0.2836232557686412,0.280129409480293,0.0349384565797273,0.3769472502171993,0.9820815872615976,0.9943817138671875
51,2e-05,0.26844463610913283,0.2653350696339171,0.03109566359697413,0.376572098582983,0.9820274413737713,0.9943532307942708
52,2e-05,0.28522941998497603,0.28119339498786716,0.04036026091321055,0.3784541130065918,0.9821750867317193,0.994390869140625
53,2e-05,0.27303688351962707,0.26934400902560546,0.03692874554743617,0.3757542990148067,0.9821885489285886,0.9944427490234375
54,2e-05,0.27652918867292164,0.272855006756875,0.03674181814219795,0.37603011503815653,0.9823693068304489,0.9944717407226562
55,4.000000000000001e-06,0.2945215420131868,0.28996122766729865,0.045603137610460254,0.375557242333889,0.9824065531798153,0.9944803873697917
56,4.000000000000001e-06,0.2690390527991377,0.2658385854843911,0.03200467575312142,0.37444660663604734,0.9826558642322639,0.9945414225260417
57,4.000000000000001e-06,0.2582358627107995,0.25480321198289085,0.034326516642106925,0.37260534167289733,0.9825671595729188,0.9945531209309896
58,4.000000000000001e-06,0.27308895321268783,0.2696789189801652,0.03410034244561732,0.37392853051424024,0.9827531071374227,0.9945638020833333
59,4.000000000000001e-06,0.27092056492359023,0.2676954816748231,0.03225083040170903,0.37332128509879114,0.9826743135059238,0.994562276204427
60,4.000000000000001e-06,0.26693036537256265,0.26379865663863944,0.031317079336170076,0.37553796991705896,0.9827401692025138,0.9945760091145833
